Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,7.460000,7.590000,7.420000,7.530000,7.530000,369200
2023-05-31,7.470000,7.560000,7.380000,7.440000,7.440000,278800
2023-06-01,7.450000,7.790000,7.390000,7.710000,7.710000,702100
2023-06-02,7.750000,7.939000,7.710000,7.840000,7.840000,645400
2023-06-05,7.850000,7.970000,7.780000,7.830000,7.830000,375100
2023-06-06,7.820000,8.355000,7.780000,8.300000,8.300000,540500
2023-06-07,8.400000,8.625000,8.400000,8.580000,8.580000,466100
2023-06-08,8.600000,8.630000,8.500000,8.580000,8.580000,209400
2023-06-09,8.600000,8.600000,8.410000,8.540000,8.540000,186300
2023-06-12,8.540000,8.700000,8.460000,8.520000,8.520000,284600
2023-06-13,8.620000,8.670000,8.425000,8.470000,8.470000,278000
2023-06-14,8.460000,8.489000,8.400000,8.420000,8.420000,563400
2023-06-15,8.400000,8.509000,8.360000,8.470000,8.470000,416800
2023-06-16,8.460000,8.490000,8.330000,8.430000,8.430000,531200
2023-06-20,8.480000,8.520000,8.300000,8.420000,8.420000,414800
2023-06-21,8.380000,8.380000,8.215000,8.250000,8.250000,473900
2023-06-22,8.210000,8.265000,8.125000,8.250000,8.250000,325100
2023-06-23,8.100000,8.350000,8.080000,8.240000,8.240000,488400
2023-06-26,8.210000,8.440000,8.210000,8.410000,8.410000,250400
2023-06-27,8.420000,8.780000,8.410000,8.750000,8.750000,473700
2023-06-28,8.780000,8.790000,8.680000,8.770000,8.770000,317900
